Solid5500_2014_11_07_1_L01-1-Idx_3-3.bam	Solid5500_2014_11_07_1_L01-1-Idx_4-4.bam	Solid5500_2014_11_07_1_L01-1-Idx_5-5.bam	Solid5500_2014_11_07_1_L01-1-Idx_6-6.bam	Solid5500_2014_11_07_1_L02-1-Idx_7-7.bam	Solid5500_2014_11_07_1_L02-1-Idx_8-8.bam	Solid5500_2014_11_07_1_L02-1-Idx_9-9.bam	Solid5500_2014_11_07_1_L02-1-Idx_10-10.bam	Solid5500_2014_11_07_1_L03-1-Idx_9-9.bam	Solid5500_2014_11_07_1_L03-1-Idx_10-10.bam	Solid5500_2014_11_07_1_L03-1-Idx_11-11.bam	Solid5500_2014_11_07_1_L03-1-Idx_12-12.bam
ENSDARG00000085202	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079455	16,3766731416317	11,3843242024464	4,01637653189508	2,96560289032385	9,20857023946341	7,4366724858724	5,30718656593092	5,71290636106334	15,3938436947141	14,7161854707652	4,09107305924848	7,71687465987843
ENSDARG00000085065	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089053	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078810	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073745	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085680	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094318	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060716	101,535373478116	86,3311252018855	123,838276400098	115,65851272263	69,0642767959756	96,6767423163412	218,479180297489	138,667818036719	93,9024465377557	113,715978637731	193,303202049491	102,248589243389
ENSDARG00000074815	1423,67878511251	3058,58843572394	1826,78192592361	4134,05042911144	948,482734664731	2674,9710931683	3111,78038982416	4006,3054244766	1445,48192293365	2426,83276763346	1079,02051937679	3907,63240589594
ENSDARG00000033380	8,7342256755369	18,9738736707441	10,7103374183869	8,89680867097155	12,6617840792622	9,66767423163413	21,2287462637237	16,1000088357239	0	8,02701025678102	17,387060501806	8,68148399236323
ENSDARG00000051975	3846,33463186456	3393,47730601258	3876,4727493674	2486,65802353655	2464,4436103364	3077,295074654	2659,78500062571	1831,7655214064	3535,96589667582	4010,82945830492	2412,71033669179	1860,73140236319
ENSDARG00000079280	45,8546847965687	63,5624767969926	39,4943692303016	34,1044332387243	39,1364235177195	65,4427178756772	45,1110858104128	48,8193816309049	76,9692184735703	94,9862880385754	57,2750228294787	68,487262606421
ENSDARG00000053586	528,420653369982	584,395309058918	508,071631284728	584,223769393798	412,083518215988	401,58031423711	302,509634258062	358,355035375791	383,30670799838	351,850616255568	366,151038802739	445,649511607979
ENSDARG00000002190	1152,91778917087	798,800081538326	1043,58850220407	750,297531251934	1469,91802447435	893,888032801863	699,664095608559	905,755335790405	1721,03172506903	937,822365000582	1442,10325338509	1036,95503242116
ENSDARG00000053580	0	0,948693683537204	0,66939608864918	0	0	1,48733449717448	0	0	3,07876873894281	0	0	0
ENSDARG00000003701	1,09177820944211	0,948693683537204	1,33879217729836	0	0	0,74366724858724	0,88453109432182	0,51935512373303	0	1,33783504279684	0	0
ENSDARG00000079350	186,694073814601	141,355358847043	175,381775226085	173,487769083945	180,718190949469	265,489207745645	284,819012371626	236,825936422262	181,647355597626	156,52670000723	239,327773966036	176,523507844719
ENSDARG00000012763	175,77629172018	222,943015631243	270,436019814269	339,561530942081	218,703543187256	167,325130932129	262,70573501358	249,290459391855	250,919652223839	283,621029072929	284,329577617769	270,090613095745
ENSDARG00000013023	60,0478015193162	62,6137831134554	95,7236406768327	66,7260650322866	54,1003501568475	42,3890331694727	44,226554716091	44,1451855173076	36,9452248673137	45,4863914550924	71,5937785368484	59,8057786140578
ENSDARG00000095931	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085599	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084397	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000022971	20,7437859794001	5,69216210122322	3,3469804432459	1,48280144516192	27,6257107183902	4,46200349152344	2,65359328296546	2,59677561866515	24,6301499115425	9,36484529957785	3,06830479443636	0
ENSDARG00000085440	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081597	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032056	27,2944552360528	22,7686484048929	39,4943692303016	23,7248231225908	39,1364235177195	38,6706969265365	51,3028034706655	30,6419523002488	30,7876873894281	50,8377316262798	23,5236700906787	41,4782012968465
ENSDARG00000074860	1,09177820944211	1,89738736707441	3,3469804432459	0	0	0	0	1,55806537119909	0	0	2,04553652962424	0
ENSDARG00000085001	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053542	1447,69790572024	1514,11511892538	884,941629194216	892,646469987478	1642,57871646429	826,957980429011	477,646790933783	484,038975319184	1859,57631832146	2000,06338898127	715,937785368484	848,856212586627
ENSDARG00000094556	0	0,948693683537204	0	0	0	0	0	0	1,53938436947141	0	0	0
ENSDARG00000053535	67,690248985411	28,4608105061161	20,0818826594754	2,96560289032385	67,9132055160427	36,4396951807748	16,8060907921146	19,2161395781221	30,7876873894281	41,4728863267019	20,4553652962424	21,2214053146657
ENSDARG00000084626	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015312	236,915871448938	293,146348212996	350,094154363521	647,984231535761	237,120683666183	214,176167593125	455,533513575737	569,213215611401	178,568586858683	268,904843602164	250,578224878969	591,305520813184
ENSDARG00000080355	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015506	5935,99812473676	4432,29688948582	2941,3264135245	1505,04346683935	7096,35444078649	2938,22929916819	900,452654019613	1060,52316266285	5477,12958657926	4369,36924977447	3733,10416656424	1202,86783760855
ENSDARG00000013006	36,0286809115897	37,9477473414882	73,6335697514098	34,1044332387243	27,6257107183902	33,4650261864258	54,8409278479528	48,8193816309049	27,7089186504853	30,7702059843272	51,138413240606	36,6551546344225
ENSDARG00000092693	15057,8050646256	11562,6786149514	7625,09084580281	8950,18952299737	17926,7841136754	12567,2328338758	11502,4423505609	9582,10203287441	12275,050962165	9073,19726024814	11412,0482987736	11016,8031863089
ENSDARG00000058287	98,2600388497901	98,6641430878692	107,103374183869	63,7604621419627	85,1792747150365	115,268423531022	149,485754940388	129,838780933258	160,095974425026	164,553710264011	138,073715749636	127,328431887994
ENSDARG00000069910	112,453155572538	110,048467290316	110,450354627115	115,65851272263	159,998907910677	197,815488124206	176,906218864364	267,987243846244	127,768902666127	105,68896838095	137,050947484824	166,877414519871
ENSDARG00000084532	0	1,89738736707441	0	1,48280144516192	4,60428511973171	0,74366724858724	1,76906218864364	1,55806537119909	0	0	0	0
ENSDARG00000081856	0	0	0	0	0	0	0	0	1,53938436947141	0	0	0
ENSDARG00000085301	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081849	0	0	0	0	0	0	0	0	0	0	1,02276826481212	0
ENSDARG00000082811	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095892	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095934	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079191	2,18355641888422	12,3330178859836	2,00818826594754	11,8624115612954	1,15107127993293	16,3606794689193	4,4226554716091	8,82903710346152	7,69692184735703	6,68917521398418	0	12,5399213223024
ENSDARG00000069754	0	0	0	0	0	0	0	0	0	0	0	0,964609332484803
ENSDARG00000052324	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000052329	3,27533462832634	14,2304052530581	4,01637653189508	14,8280144516192	3,45321383979878	15,617012220332	14,1524975091491	12,9838780933258	4,61815310841422	16,054020513562	0	23,1506239796353
ENSDARG00000058255	294,78011654937	435,450400743576	406,992821898701	751,780332697096	155,394622790945	352,498275830352	403,34617901075	528,184160836492	401,779320432037	674,268861569606	370,242111861987	593,234739478154
ENSDARG00000087826	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075798	161,583174997433	226,737790365392	342,061401299731	287,663480361413	184,171404789268	160,632125694844	229,978084523673	233,709805679864	193,962430553397	207,36443163351	409,107305924848	298,064283737804
ENSDARG00000037018	1692,25622463527	1353,78588640759	1010,11869777161	894,12927143264	1679,41299742214	887,195027564578	551,947402856816	729,174593721175	1260,75579859708	1209,40287868834	944,015108421586	918,308084525533
ENSDARG00000074677	184,510517395717	255,198600871508	9186,1225245327	3045,67416836259	31,078924558189	226,074843570521	6679,09429322406	4058,2409368499	29,2483030199567	88,2971128245912	5001,33681493126	2552,35629375479
ENSDARG00000094485	8,7342256755369	5,69216210122322	7,36335697514098	5,9312057806477	5,75535639966463	8,18033973445965	0	4,67419611359727	7,69692184735703	6,68917521398418	9,20491438330908	1,92921866496961
ENSDARG00000060397	349,369027021476	273,223780858715	117,813711602256	231,31702544526	485,752080131695	277,387883723041	173,368094487077	255,522720876651	354,058404978423	255,526493174196	75,6848515960968	236,329286458777
ENSDARG00000094648	0	0	0	0	0	1,48733449717448	0	2,59677561866515	0	1,33783504279684	1,02276826481212	2,89382799745441
ENSDARG00000027199	1217,33270352796	1408,81012005275	2401,12376998461	2231,6161749687	1306,46590272387	1288,0316745531	1707,14501204111	1861,36876345918	1202,25919255717	1332,48370262565	2213,27052505343	2776,14565889126
ENSDARG00000060383	28,3862334454949	41,742522075637	24,7676552800197	35,5872346838862	27,6257107183902	51,3130401525196	50,4182723763437	54,5322879919682	27,7089186504853	30,7702059843272	39,8879623276727	32,7967173044833
ENSDARG00000037002	0	2,84608105061161	1,33879217729836	2,96560289032385	0	0,74366724858724	0,88453109432182	1,03871024746606	0	0	0	0
ENSDARG00000076171	1198,77247396744	1596,65146939311	2467,39398276088	2064,0596116654	1132,654139454	1319,26569899376	2257,32335270928	1862,40747370665	1202,25919255717	1835,50967871726	2954,77751704221	1686,13711318344
ENSDARG00000085343	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036995	4,36711283776845	25,6147294555045	12,7185256843344	14,8280144516192	8,05749895953048	52,0567074011068	52,1873345649874	46,2226060122397	15,3938436947141	12,0405153851715	9,20491438330908	16,3983586522417
ENSDARG00000069737	0	0,948693683537204	0,66939608864918	0	1,15107127993293	1,48733449717448	0,88453109432182	0	0	0	1,02276826481212	0
ENSDARG00000095555	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011876	395,223711818045	644,163011121761	168,018418250944	539,73972603894	326,904243500951	505,693729039323	227,324491240708	286,684028300633	440,263929668822	551,188037632297	106,36789954046	616,385363457789
ENSDARG00000078789	195,428299490138	231,481258783078	236,96621538181	200,17819509686	192,228903748799	224,587509073347	181,328874335973	169,829125460701	277,089186504853	239,472472660634	187,166592460618	242,116942453686
ENSDARG00000036755	10,9177820944211	17,0764863036697	28,7840318119147	32,6216317935623	12,6617840792622	20,8226829604427	33,6121815842291	33,758083042647	18,4726124336569	21,4053606847494	41,9334988572969	32,7967173044833
ENSDARG00000078326	467,281073641224	441,1425628448	405,654029721403	349,941141058214	591,650637885524	348,036272338828	276,85823252273	334,464699684072	520,311916881335	564,566388060265	289,44341894183	400,312872981193
ENSDARG00000037025	70,9655836137373	24,6660357719673	4,68577262054426	7,41400722580962	123,164626952823	44,6200349152344	16,8060907921146	14,5419434645249	53,8784529314992	33,4458760699209	10,2276826481212	9,64609332484803
ENSDARG00000091223	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081340	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034093	37,1204591210318	70,2033325817531	30,1228239892131	62,2776606968008	34,5321383979878	80,316062847422	52,1873345649874	55,5709982394343	24,6301499115425	69,5674222254355	37,8424257980484	73,3103092688451
ENSDARG00000036595	992,42639238288	687,802920564473	757,086976262222	704,330686451914	833,375606671439	623,936821564695	611,210986176377	671,526174986808	643,462666439047	652,863500884856	852,988732853308	571,048724831004
ENSDARG00000082897	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074501	52,4053540532214	68,3059452146787	16,7349022162295	60,7948592516389	64,4599916762439	54,2877091468686	41,5729614331255	34,796793290113	49,260299823085	53,5134017118734	35,7968892684242	53,0535132866642
ENSDARG00000090416	6,55066925665267	59,7677020628438	7,36335697514098	29,6560289032385	2,30214255986585	114,524756282435	15,0370286034709	16,1000088357239	44,6421467146708	84,2836076962007	6,13660958887272	35,6905453019377
ENSDARG00000074989	1,09177820944211	0,948693683537204	6,02456479784262	0	2,30214255986585	2,23100174576172	5,30718656593092	2,07742049493212	4,61815310841422	2,67567008559367	0	3,85843732993921
ENSDARG00000074268	0	0	0	0	2,30214255986585	0,74366724858724	0,88453109432182	0	0	0	0	0
ENSDARG00000092990	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095924	0	0	0,66939608864918	0	0	0	0	0	0	0	0	0
ENSDARG00000094245	10,9177820944211	2,84608105061161	1,33879217729836	0	2,30214255986585	1,48733449717448	4,4226554716091	3,11613074239818	7,69692184735703	4,01350512839051	3,06830479443636	0
ENSDARG00000087963	0	0	0	0	0	0	0	0	0	0	0	0,964609332484803
ENSDARG00000093912	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087821	6,55066925665267	0,948693683537204	0,66939608864918	1,48280144516192	0	0,74366724858724	0	0	1,53938436947141	2,67567008559367	1,02276826481212	0
ENSDARG00000094209	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000067858	0	0	0	0	0	1,48733449717448	0	0,51935512373303	0	0	0	0
ENSDARG00000093571	0	0	0	1,48280144516192	0	0	0	0,51935512373303	0	0	0	0
ENSDARG00000092565	0	0	0,66939608864918	1,48280144516192	6,90642767959756	0,74366724858724	0,88453109432182	1,03871024746606	1,53938436947141	0	4,09107305924848	0
ENSDARG00000095835	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092284	1,09177820944211	0	0,66939608864918	0	0	0	0	0,51935512373303	1,53938436947141	1,33783504279684	0	0
ENSDARG00000095827	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095618	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078570	1,09177820944211	0	0	0	0	0	0	0	3,07876873894281	0	0	0
ENSDARG00000095886	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092830	0	0	0	0	0	0	0	0	1,53938436947141	0	0	0
ENSDARG00000073825	1,09177820944211	0,948693683537204	0,66939608864918	0	0	0,74366724858724	0	0	0	0	0	0
ENSDARG00000095713	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092612	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095055	2,18355641888422	5,69216210122322	9,37154524108852	2,96560289032385	17,2660691989939	2,97466899434896	2,65359328296546	1,55806537119909	4,61815310841422	0	3,06830479443636	3,85843732993921
ENSDARG00000095875	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093952	2,18355641888422	0	0	0	0	0	0	0	1,53938436947141	0	0	0
ENSDARG00000092524	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095271	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095546	0	0,948693683537204	0	0	2,30214255986585	0	0,88453109432182	0	3,07876873894281	0	1,02276826481212	0
ENSDARG00000093527	0	0	0	2,96560289032385	0	0,74366724858724	0	0	1,53938436947141	0	2,04553652962424	0
ENSDARG00000076343	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077519	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000040048	8,7342256755369	16,1277926201325	3,3469804432459	31,1388303484004	0	11,8986759773958	19,45968407508	26,4871113103846	3,07876873894281	10,7026803423747	0	20,2567959821809
ENSDARG00000082660	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057303	1660,59465656145	1369,91367902772	1698,25787690297	1426,45499024577	1692,0747815014	1830,90876602179	1633,7289312124	1616,23314505719	2250,57994816719	1640,18576246892	1681,43102735112	1443,05556139727
ENSDARG00000029722	5014,53731596762	7584,80599987994	8709,51250941448	7353,21236655798	3427,89027164025	5966,44233541543	14265,7174892223	5986,08715614691	8366,55404807709	9803,65519361522	6947,66482286873	5653,57529769343
ENSDARG00000008305	6,55066925665267	0,948693683537204	2,00818826594754	1,48280144516192	0	0,74366724858724	2,65359328296546	1,03871024746606	0	0	0	0
ENSDARG00000007477	102,627151687559	83,4850441512739	64,9314205989704	53,3808520258293	141,58176743175	136,834773740052	69,8779564514238	74,7871378175564	124,690133927184	101,67546325256	112,504509129333	74,2749186013299
ENSDARG00000053106	0	3,79477473414881	8,70214915243934	8,89680867097155	3,45321383979878	8,18033973445965	18,5751529807582	8,82903710346152	1,53938436947141	4,01350512839051	8,18214611849696	2,89382799745441
ENSDARG00000012016	17,4684513510738	20,8712610378185	2,00818826594754	20,7592202322669	24,1724968785915	26,7720209491407	6,19171766025274	23,8903356917194	36,9452248673137	30,7702059843272	1,02276826481212	16,3983586522417
ENSDARG00000011066	0	0	0,66939608864918	0	1,15107127993293	0,74366724858724	0	0,51935512373303	0	0	0	0,964609332484803
ENSDARG00000004621	505,493310971698	369,041842895972	8,03275306379016	20,7592202322669	438,558157654445	232,767848807806	14,1524975091491	9,86774735092758	327,888870697409	263,553503430977	3,06830479443636	28,9382799745441
ENSDARG00000095811	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075098	3,27533462832634	1,89738736707441	0	0	5,75535639966463	2,23100174576172	0	1,55806537119909	1,53938436947141	1,33783504279684	1,02276826481212	2,89382799745441
ENSDARG00000053222	7,64244746609479	4,74346841768602	2,67758435459672	2,96560289032385	17,2660691989939	5,94933798869792	2,65359328296546	1,55806537119909	4,61815310841422	1,33783504279684	2,04553652962424	3,85843732993921
ENSDARG00000089976	185,602295605159	301,684591364831	348,085966097574	419,632808980825	157,696765350811	253,590531768249	430,766642934726	438,855079554411	209,356274248111	275,594018816148	364,105502273115	494,844587564704
ENSDARG00000069640	18,5602295605159	35,1016662908765	13,3879217729836	25,2076245677527	24,1724968785915	53,5440418982813	26,5359328296546	26,4871113103846	18,4726124336569	45,4863914550924	14,3187557073697	33,7613266369681
ENSDARG00000085733	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005479	1257,72849727731	1993,20542911167	1337,45338512106	2187,13213161384	1038,2662944995	1761,00404465459	1365,71600963289	1627,13960265558	1200,7198081877	1438,1726710066	940,94680362715	1967,803038269
ENSDARG00000083741	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085080	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093919	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036990	15,2848949321896	60,716395746381	71,6253814854622	91,9336896000393	29,9278532782561	89,2400698304688	99,0674825640438	122,567809200995	40,0239936062565	58,8647418830608	81,8214611849696	82,9564025936931
ENSDARG00000085746	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000007387	66,5984707759688	57,8703146957694	70,2865893081639	90,4508881548774	31,078924558189	76,5977266044858	162,753721355215	87,7710159108821	70,8116809956846	62,8782470114513	93,0719120979029	73,3103092688451
ENSDARG00000024828	68,7820271948531	76,8441883665135	86,3520954357442	80,0712780387439	52,9492788769146	127,910766757005	120,296228827767	117,893613087398	73,8904497346275	101,67546325256	97,1629851571514	135,045306547872
ENSDARG00000070162	823,200769919353	904,105080410955	2410,4953152257	1939,5042902718	660,7149146815	585,266124638158	1108,31746118524	1018,45539764047	732,746959868389	1006,05195218322	3111,26106155847	1734,36757980768
ENSDARG00000013042	403,957937493582	551,191030135115	473,932430763619	563,464549161531	352,227811659475	317,545915146752	411,306958859646	349,006643148596	515,693763772921	494,998965834829	348,763978300933	552,721147513792
ENSDARG00000080987	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079183	7,64244746609479	0	0	0	3,45321383979878	3,7183362429362	0	0	3,07876873894281	4,01350512839051	0	0,964609332484803
ENSDARG00000069699	185,602295605159	293,146348212996	369,506640934347	280,249473135604	166,905335590274	127,910766757005	275,973701428408	159,961378109773	357,137173717366	452,188244465331	294,55726026589	264,302957100836
ENSDARG00000083337	5,45889104721056	5,69216210122322	0	1,48280144516192	6,90642767959756	7,4366724858724	0	0	0	1,33783504279684	0	0
ENSDARG00000094543	14,1931167227475	14,2304052530581	2,00818826594754	0	20,7192830387927	35,6960279321875	2,65359328296546	1,03871024746606	21,5513811725997	24,0810307703431	4,09107305924848	2,89382799745441
ENSDARG00000069700	159,399618578548	221,994321947706	421,719535848983	387,011177187262	216,40140062739	306,390906417943	496,221943914541	709,958454143053	177,029202489212	244,823812831821	413,198378984096	424,428106293314
ENSDARG00000090384	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069701	1,09177820944211	0	0,66939608864918	1,48280144516192	0	0	0,88453109432182	1,03871024746606	0	0	0	0
ENSDARG00000020857	4,36711283776845	15,1790989365953	5,35516870919344	8,89680867097155	5,75535639966463	14,1296777231576	7,96077984889638	10,9064575983936	1,53938436947141	5,35134017118734	6,13660958887272	4,82304666242402
ENSDARG00000093120	472,739964688435	491,423328072272	267,758435459672	277,28387024528	523,737432369481	344,317936095892	230,862615617995	297,071130775293	378,688554889966	326,431750442428	236,2594691716	413,817403635981
ENSDARG00000074662	34,9369027021476	33,2042789238021	12,0491295956852	20,7592202322669	16,114997919061	35,6960279321875	17,6906218864364	12,9838780933258	30,7876873894281	44,1485564122956	15,3415239721818	26,0444519770897
ENSDARG00000084980	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076585	84,0669221270426	110,048467290316	143,250762970924	87,4852852645535	125,466769512689	69,1610541186134	90,2221716208256	89,8484364058143	158,556590055555	112,378143594934	142,164788808885	104,177807908359
ENSDARG00000079631	610,304019078141	528,422381730222	571,6642597064	514,532101471188	646,902059322305	353,985610327526	367,964935237877	358,355035375791	598,820519724377	539,147522247125	528,771192907866	540,18122619149
ENSDARG00000018587	6,55066925665267	10,4356305189092	2,67758435459672	13,3452130064573	14,963926639128	11,8986759773958	5,30718656593092	3,63548586613121	4,61815310841422	9,36484529957785	1,02276826481212	5,78765599490882
ENSDARG00000078182	3,27533462832634	0,948693683537204	1,33879217729836	0	3,45321383979878	2,23100174576172	3,53812437728728	2,07742049493212	0	1,33783504279684	2,04553652962424	0
ENSDARG00000095065	38,2122373304739	42,6912157591742	17,4042983048787	19,276418787105	63,3089203963109	49,0820384067579	38,0348370558382	23,3709805679864	46,1815310841422	65,553917097045	28,6375114147393	48,2304666242402
ENSDARG00000074610	0	0	0	0	3,45321383979878	0,74366724858724	0,88453109432182	0,51935512373303	3,07876873894281	1,33783504279684	1,02276826481212	0
ENSDARG00000069707	9,82600388497901	5,69216210122322	1,33879217729836	1,48280144516192	26,4746394384573	16,3606794689193	3,53812437728728	14,0225883407918	4,61815310841422	5,35134017118734	9,20491438330908	0,964609332484803
ENSDARG00000078251	112,453155572538	85,3824315183483	103,756393740623	123,07251994844	80,5749895953048	91,4710715762306	87,5685783378602	71,1516519514252	92,3630621682843	69,5674222254355	114,550045658957	86,8148399236323
ENSDARG00000055453	1,09177820944211	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000008457	127,738050504727	138,509277796432	174,042983048787	134,934931509735	116,258199273226	153,939120457559	163,638252449537	114,777482345	200,119968031283	152,513194878839	156,483544516254	117,682338563146
ENSDARG00000031435	149,573614693569	207,763916694648	262,403266750479	249,110642787203	156,545694070878	814,315637203028	808,461420210143	674,122950605474	269,392264657496	378,607317111505	367,173807067551	352,082406356953
ENSDARG00000077874	86,2504785459269	28,4608105061161	2,67758435459672	26,6904260129146	29,9278532782561	45,3637021638217	11,4989042261837	6,7516166085294	27,7089186504853	80,2701025678102	9,20491438330908	24,1152333121201
ENSDARG00000069710	37,1204591210318	4,74346841768602	2,67758435459672	8,89680867097155	61,0067778364451	9,66767423163413	7,96077984889638	3,63548586613121	23,0907655420711	5,35134017118734	9,20491438330908	3,85843732993921
ENSDARG00000079552	248,925431752802	207,763916694648	144,589555148223	152,728548851678	321,148887101286	258,79620250836	190,174185279191	178,658162564162	289,404261460624	272,918348730555	175,916141547685	208,355615816718
ENSDARG00000087333	80,7915874987163	106,253692556167	134,548613818485	129,003725729087	103,596415193963	119,730427022546	224,670897957742	150,093630758846	75,4298341040989	97,661958124169	132,959874425576	129,257650552964
ENSDARG00000009315	109,177820944211	109,099773606778	161,324457364452	139,383335845221	72,5174906357744	121,21776151972	246,784175315788	133,474266799389	135,465824513484	141,810514536465	189,212128990242	128,293041220479
ENSDARG00000030368	449,81262229015	398,451347085626	660,024543408091	557,533343380883	353,378882939408	226,818510819108	490,91475734861	433,142173193347	417,173164126751	335,796595742006	627,979714594641	502,561462224583
ENSDARG00000088337	521,86998411333	210,609997745259	69,6171932195147	63,7604621419627	338,41495630028	343,574268847305	53,956396753631	45,1838957647736	557,257141748649	144,486184622058	87,9580707738423	45,3366386267858
ENSDARG00000075951	360,286809115897	203,969141960499	36,8167848757049	48,9324476903435	376,400308538067	281,106219965977	30,0740572069419	40,5096996511764	364,834095564723	73,580927353826	82,8442294497817	57,8765599490882
ENSDARG00000052900	1,09177820944211	2,84608105061161	0	0	0	0	0,88453109432182	0,51935512373303	0	0	0	0
ENSDARG00000052899	1,09177820944211	5,69216210122322	0	1,48280144516192	1,15107127993293	0	0	0	0	0	1,02276826481212	0
ENSDARG00000052895	26,2026770266107	19,9225673542813	8,03275306379016	44,4840433548577	12,6617840792622	23,7973519547917	12,3834353205055	23,8903356917194	13,8544593252426	33,4458760699209	6,13660958887272	40,5135919643617
ENSDARG00000074600	9,82600388497901	5,69216210122322	0	8,89680867097155	4,60428511973171	7,4366724858724	0	0	4,61815310841422	21,4053606847494	0	9,64609332484803
ENSDARG00000075521	250,017209962244	671,67512794434	44,1801418508459	679,123061884161	162,301050470543	545,851760463034	247,66870641011	408,732482377895	374,070401781551	771,930819693775	33,7513527387999	824,740979274507
ENSDARG00000095566	7,64244746609479	2,84608105061161	4,68577262054426	2,96560289032385	1,15107127993293	2,97466899434896	1,76906218864364	2,59677561866515	1,53938436947141	4,01350512839051	4,09107305924848	0,964609332484803
ENSDARG00000007941	1,09177820944211	0,948693683537204	0	0	0	0	0	0	0	1,33783504279684	0	0,964609332484803
ENSDARG00000095651	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069669	5,45889104721056	6,64085578476043	0	0	4,60428511973171	5,94933798869792	3,53812437728728	1,55806537119909	4,61815310841422	5,35134017118734	0	1,92921866496961
ENSDARG00000085976	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000033604	58,9560233098741	134,714503062283	164,002041719049	186,832982090402	49,4960650371158	121,961428768307	262,70573501358	256,042076000384	95,4418309072271	147,161854707652	132,959874425576	252,727645111018
ENSDARG00000060236	3,27533462832634	2,84608105061161	6,6939608864918	7,41400722580962	0	0	9,72984203754002	3,63548586613121	1,53938436947141	1,33783504279684	4,09107305924848	6,75226532739362
ENSDARG00000036774	714,022948975141	640,368236387613	1390,33567612435	900,060477213288	801,145610833317	678,968197960151	1019,86435175306	1061,56187291031	617,293132158033	828,119891491242	1139,3638470007	960,750895154864
ENSDARG00000085185	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000052866	1185,67113545413	905,053774094492	1299,96720415671	1137,3087084392	1076,25164673729	986,846438875268	1123,35448978871	1102,59092768522	1148,38073962567	899,025148759474	1312,21168375395	954,963239159955
ENSDARG00000091911	0	0	0	0	0	0	0,88453109432182	0,51935512373303	0	1,33783504279684	0	0
ENSDARG00000093237	0	0	0	0	0	0	0	0,51935512373303	0	0	1,02276826481212	0,964609332484803
ENSDARG00000008706	186,694073814601	158,431845150713	186,761508733121	176,453371974269	161,14997919061	316,802247898164	421,921331991508	425,351846337352	161,635358794498	235,458967532243	229,100091317915	216,072490476596
